"Cuntrycd","Stkcd","Stknme","Conme","Conme_en","Indcd","Indnme","Nindcd","Nindnme","Nnindcd","Nnindnme","Estbdt","Listdt","Favaldt","Curtrd","Ipoprm","Ipoprc","Ipocur","Nshripo","Parvcur","Ipodt","Parval","Sctcd","Statco","Crcd","Statdt","Commnt","Markettype","PROVINCE","PROVINCECODE","CITY","CITYCODE","OWNERSHIPTYPE","OWNERSHIPTYPECODE"
"10","605289","罗曼股份","上海罗曼照明科技股份有限公司","SHANGHAI LUOMAN LIGHTING TECHNOLOGIES INC.","0004","综合","E05","装修装饰业","E50","建筑装饰和其他建筑业","1999-03-04","2021-04-26","2021-04-26","CNY","26.2700","27.2700","CNY","21670","CNY","2021-04-14","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","605296","神农集团","云南神农农业产业集团股份有限公司","YUNNAN SHENNONG AGRICULTURAL INDUSTRY GROUP CO., LTD.","0004","综合","A05","畜牧业","A03","畜牧业","1999-08-09","2021-05-28","2021-05-28","CNY","55.0800","56.0800","CNY","40030","CNY","2021-05-19","1.000","1","A","","2021-08-27","","1","云南省","530000","昆明市","530100","私营企业","P0306"
"10","605298","必得科技","江苏必得科技股份有限公司","Jiangsu Bide Science and Technology Co., Ltd.","0005","工业","C75","交通运输设备制造业","C37","铁路、船舶、航空航天和其它运输设备制造业","2002-09-26","2021-03-01","2021-03-01","CNY","14.9900","15.9900","CNY","27000","CNY","2021-02-10","1.000","1","A","","2021-08-27","","1","江苏省","320000","江阴市","320281","私营企业","P0306"
"10","605299","舒华体育","舒华体育股份有限公司","SHUHUA SPORTS CO., LTD.","0005","工业","C37","文教体育用品制造业","C24","文教、工美、体育和娱乐用品制造业","1996-10-10","2020-12-15","2020-12-15","CNY","6.2700","7.2700","CNY","50000","CNY","2020-12-02","1.000","1","A","","2021-08-27","","1","福建省","350000","晋江市","350582","私营企业","P0306"
"10","605300","佳禾食品","佳禾食品工业股份有限公司","Jiahe Foods Industry Co., Ltd.","0005","工业","C03","食品制造业","C14","食品制造业","2001-05-15","2021-04-30","2021-04-30","CNY","10.2500","11.2500","CNY","40010","CNY","2021-04-20","1.000","1","A","","2021-08-27","","1","江苏省","320000","苏州市","320500","私营企业","P0306"
"10","605303","园林股份","杭州市园林绿化股份有限公司","Hangzhou Landscaping Incorporated","0003","房地产","E01","土木工程建筑业","E48","土木工程建筑业","1992-09-28","2021-03-01","2021-03-01","CNY","15.3800","16.3800","CNY","40309","CNY","2021-02-10","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","605305","中际联合","中际联合(北京)科技股份有限公司","Ficont Industry (Beijing) Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2005-07-21","2021-05-06","2021-05-06","CNY","36.9400","37.9400","CNY","27500","CNY","2021-04-22","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","私营企业","P0306"
"10","605318","法狮龙","法狮龙家居建材股份有限公司","Fsilon Home Building Materials Co., Ltd.","0005","工业","C99","其他制造业","C41","其他制造业","2007-03-26","2020-08-03","2020-08-03","CNY","12.0900","13.0900","CNY","32293","CNY","2020-07-21","1.000","1","A","","2021-08-27","","1","浙江省","330000","嘉兴市","330400","私营企业","P0306"
"10","605319","无锡振华","无锡市振华汽车部件股份有限公司","WUXI ZHENHUA AUTO PARTS CO., LTD.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","2006-06-08","2021-06-07","2021-06-07","CNY","10.2200","11.2200","CNY","50000","CNY","2021-05-26","1.000","1","A","","2021-08-27","","1","江苏省","320000","无锡市","320200","私营企业","P0306"
"10","605333","沪光股份","昆山沪光汽车电器股份有限公司","Kunshan Huguang Auto Electric Co., Ltd.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","1997-03-31","2020-08-18","2020-08-18","CNY","4.3000","5.3000","CNY","40100","CNY","2020-08-06","1.000","1","A","","2021-08-27","","1","江苏省","320000","昆山市","320583","私营企业","P0306"
"10","605336","帅丰电器","浙江帅丰电器股份有限公司","Zhejiang Sanfer Electric Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1998-12-15","2020-10-19","2020-10-19","CNY","23.2900","24.2900","CNY","35200","CNY","2020-09-24","1.000","1","A","","2021-08-27","","1","浙江省","330000","嵊州市","330683","私营企业","P0306"
"10","605337","李子园","浙江李子园食品股份有限公司","Zhejiang Liziyuan Food Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1994-10-22","2021-02-08","2021-02-08","CNY","19.0400","20.0400","CNY","38700","CNY","2021-01-27","1.000","1","A","","2021-08-27","","1","浙江省","330000","金华市","330700","私营企业","P0306"
"10","605338","巴比食品","中饮巴比食品股份有限公司","Zhongyin Babi Food Co., Ltd.","0005","工业","C03","食品制造业","C14","食品制造业","2010-07-08","2020-10-12","2020-10-12","CNY","11.7200","12.7200","CNY","62000","CNY","2020-09-23","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","605339","南侨食品","南侨食品集团(上海)股份有限公司","Namchow Food Group (Shanghai) Co., Ltd.","0005","工业","C03","食品制造业","C14","食品制造业","2010-08-02","2021-05-18","2021-05-18","CNY","15.9800","16.9800","CNY","63529","CNY","2021-05-06","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","中外合资","P0303"
"10","605358","立昂微","杭州立昂微电子股份有限公司","Hangzhou Lion Electronics Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2002-03-19","2020-09-11","2020-09-11","CNY","3.9200","4.9200","CNY","40580","CNY","2020-09-01","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","605365","立达信","立达信物联科技股份有限公司","Leedarson IoT Technology Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2015-04-07","2021-07-20","2021-07-20","CNY","15.9700","16.9700","CNY","50000","CNY","2021-07-08","1.000","1","A","","2021-08-27","","1","福建省","350000","厦门市","350200","私营企业","P0306"
"10","605366","宏柏新材","江西宏柏新材料股份有限公司","Jiangxi Hongbai New Material Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","2005-12-31","2020-08-12","2020-08-12","CNY","8.9800","9.9800","CNY","83000","CNY","2020-07-31","1.000","1","A","","2021-08-27","","1","江西省","360000","乐平市","360281","中外合资","P0303"
"10","605368","蓝天燃气","河南蓝天燃气股份有限公司","Henan Lantian Gas Co., Ltd.","0005","工业","D03","煤气生产和供应业","D45","燃气生产和供应业","2002-12-31","2021-01-29","2021-01-29","CNY","13.9600","14.9600","CNY","65500","CNY","2021-01-20","1.000","1","A","","2021-08-27","","1","河南省","410000","驻马店市","411700","私营企业","P0306"
"10","605369","拱东医疗","浙江拱东医疗器械股份有限公司","Zhejiang Gongdong Medical Apparatus Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2009-08-17","2020-09-16","2020-09-16","CNY","30.6500","31.6500","CNY","20000","CNY","2020-09-04","1.000","1","A","","2021-08-27","","1","浙江省","330000","台州市","331000","私营企业","P0306"
"10","605376","博迁新材","江苏博迁新材料股份有限公司","Jiangsu Boqian New Materials Stock Co., Ltd.","0005","工业","C69","金属制品业","C33","金属制品业","2010-11-05","2020-12-08","2020-12-08","CNY","10.6900","11.6900","CNY","65400","CNY","2020-11-26","1.000","1","A","","2021-08-27","","1","江苏省","320000","宿迁市","321300","中外合资","P0303"
"10","605377","华旺科技","杭州华旺新材料科技股份有限公司","Hangzhou Huawang New Material Technology Co., Ltd.","0005","工业","C31","造纸及纸制品业","C22","造纸及纸制品业","2009-12-30","2020-12-28","2020-12-28","CNY","17.6300","18.6300","CNY","50967","CNY","2020-12-17","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","605378","野马电池","浙江野马电池股份有限公司","Zhejiang Mustang Battery Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1996-11-06","2021-04-12","2021-04-12","CNY","16.6200","17.6200","CNY","33340","CNY","2021-03-30","1.000","1","A","","2021-08-27","","1","浙江省","330000","宁波市","330200","私营企业","P0306"
"10","605388","均瑶健康","湖北均瑶大健康饮品股份有限公司","Hubei Junyao Health Drinks Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1998-08-05","2020-08-18","2020-08-18","CNY","12.4300","13.4300","CNY","70000","CNY","2020-08-06","1.000","1","A","","2021-08-27","","1","湖北省","420000","宜昌市","420500","私营企业","P0306"
"10","605389","长龄液压","江苏长龄液压股份有限公司","Jiangsu Changling Hydraulic Co., Ltd.","0005","工业","C71","普通机械制造业","C34","通用设备制造业","2006-12-04","2021-03-22","2021-03-22","CNY","38.4000","39.4000","CNY","24333","CNY","2021-03-10","1.000","1","A","","2021-08-27","","1","江苏省","320000","江阴市","320281","私营企业","P0306"
"10","605398","新炬网络","上海新炬网络信息技术股份有限公司","Shanghai New Century Network Co.,Ltd.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","2014-11-04","2021-01-21","2021-01-21","CNY","36.6100","37.6100","CNY","14875","CNY","2021-01-11","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","605399","晨光新材","江西晨光新材料股份有限公司","Jiangxi Chenguang New Materials Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","2006-09-29","2020-08-04","2020-08-04","CNY","12.1600","13.1600","CNY","46000","CNY","2020-07-23","1.000","1","A","","2021-08-27","","1","江西省","360000","九江市","360400","中外合资","P0303"
"10","605488","福莱新材","浙江福莱新材料股份有限公司","Zhejiang Fulai New Material Co., Ltd.","0005","工业","C4","石油、化学、塑胶、塑料","C29","橡胶和塑料制品业","2009-06-08","2021-05-13","2021-05-13","CNY","19.4300","20.4300","CNY","30000","CNY","2021-04-29","1.000","1","A","","2021-08-27","","1","浙江省","330000","嘉兴市","330400","私营企业","P0306"
"10","605499","东鹏饮料","东鹏饮料(集团)股份有限公司","Eastroc Beverage (Group) Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1994-06-30","2021-05-27","2021-05-27","CNY","45.2700","46.2700","CNY","40010","CNY","2021-05-17","1.000","1","A","","2021-08-27","","1","广东省","440000","深圳市","440300","私营企业","P0306"
